x, y
0.2936893203883495, -2.5
0.2936893203883495, -2.4439601494396017
0.3106796116504854, -2.4439601494396017
0.3276699029126213, -2.415940224159402
0.34708737864077666, -2.4066002490660026
0.34708737864077666, -2.350560398505604
0.3349514563106796, -2.3225404732254047
0.31553398058252424, -2.2945205479452055
0.29854368932038833, -2.2571606475716064
0.27427184466019416, -2.2291407222914073
0.2524271844660194, -2.2291407222914073
0.23300970873786406, -2.1824408468244085
0.21359223300970873, -2.1824408468244085
0.18932038834951453, -2.0983810709838107
0.19417475728155337, -2.051681195516812
0.1966019417475728, -2.173100871731009
0.19417475728155337, -2.051681195516812
0.17961165048543687, -2.014321295143213
0.1674757281553398, -1.9676214196762143
0.18203883495145629, -1.9302615193026154
0.17475728155339804, -1.864881693648817
0.17475728155339804, -1.7714819427148196
0.19417475728155337, -1.7434620174346203
0.2111650485436893, -1.7434620174346203
0.23058252427184464, -1.715442092154421
0.24999999999999997, -1.6967621419676215
0.2257281553398058, -1.640722291407223
0.20631067961165048, -1.6220423412204235
0.18203883495145629, -1.5846824408468245
0.1529126213592233, -1.5846824408468245
0.12864077669902912, -1.5566625155666252
0.10922330097087378, -1.5473225404732256
0.0849514563106796, -1.5473225404732256
0.06553398058252427, -1.5193026151930262
0.050970873786407765, -1.4819427148194273
0.06310679611650485, -1.416562889165629
0.0703883495145631, -1.3698630136986303
0.05339805825242718, -1.3325031133250311
0.050970873786407765, -1.2764632627646328
0.06067961165048543, -1.2204234122042343
0.04368932038834951, -1.1830635118306352
0.058252427184466014, -1.1083437110834373
0.058252427184466014, -1.1083437110834373
0.04368932038834951, -1.0149439601494397
0.04368932038834951, -1.0149439601494397
0.038834951456310676, -0.9589041095890412
0.04126213592233009, -0.9028642590286426
0.04126213592233009, -0.8281444582814448
0.03155339805825243, -0.7534246575342467
0.01699029126213592, -0.7254047322540476
0.007281553398058252, -0.6600249066002493
