x, y
0.012135922330097085, -2.406832298136646
0.021844660194174755, -2.3509316770186337
0.012135922330097085, -2.2577639751552794
0.009708737864077669, -2.1925465838509317
0.014563106796116504, -2.108695652173913
0.014563106796116504, -2.0248447204968945
0.02669902912621359, -1.950310559006211
0.02427184466019417, -1.8664596273291925
0.02427184466019417, -1.7732919254658386
0.01699029126213592, -1.6801242236024845
0.021844660194174755, -1.6055900621118013
0.029126213592233007, -1.5217391304347827
0.038834951456310676, -1.4565217391304348
0.04854368932038834, -1.3819875776397514
0.029126213592233007, -1.326086956521739
0.02427184466019417, -1.2515527950310559
0.03155339805825243, -1.1770186335403727
0.021844660194174755, -1.093167701863354
0.014563106796116504, -1.0186335403726707
0.021844660194174755, -0.9347826086956521
0.014563106796116504, -0.860248447204969
0.007281553398058252, -0.7763975155279503
0.012135922330097085, -0.701863354037267
0.012135922330097085, -0.6180124223602483
0.0048543689320388345, -0.5341614906832297
