x, y
0.009708737864077669, 2.8611457036114567
0.02669902912621359, 2.935865504358654
0.04854368932038834, 3.001245330012453
0.038834951456310676, 3.0479452054794516
0.04854368932038834, 3.10398505603985
0.04126213592233009, 3.1693648816936486
0.04368932038834951, 3.2534246575342465
0.046116504854368925, 3.3561643835616435
0.046116504854368925, 3.3561643835616435
0.03640776699029126, 3.4122042341220418
0.04368932038834951, 3.48692403486924
0.06310679611650485, 3.552303860523038
0.050970873786407765, 3.6176836861768367
0.05339805825242718, 3.692403486924034
0.06796116504854369, 3.739103362391033
0.0849514563106796, 3.7858032378580315
0.10679611650485436, 3.7858032378580315
0.1262135922330097, 3.8418430884184307
0.11650485436893203, 3.879202988792029
0.10436893203883495, 3.9072229140722285
0.08737864077669902, 3.916562889165628
0.07281553398058252, 3.9445828144458277
0.0558252427184466, 4.028642590286426
0.0558252427184466, 4.028642590286426
0.05339805825242718, 4.094022415940223
0.05339805825242718, 4.150062266500622
0.0558252427184466, 4.23412204234122
0.04126213592233009, 4.308841843088418
0.019417475728155338, 4.3368617683686175
0.02427184466019417, 4.402241594022415
0.046116504854368925, 4.467621419676213
0.06310679611650485, 4.514321295143212
0.050970873786407765, 4.551681195516811
0.03640776699029126, 4.570361145703611
0.021844660194174755, 4.60772104607721
0.01699029126213592, 4.673100871731008
0.03640776699029126, 4.738480697384806
0.046116504854368925, 4.785180572851805
0.03640776699029126, 4.841220423412204
0.02427184466019417, 4.8879202988792025
0.02427184466019417, 4.9719800747198
