x, y
0.007281553398058252, 0.5074719800747194
0.007281553398058252, 0.5728518057285177
0.021844660194174755, 0.6102117061021168
0.04368932038834951, 0.647571606475716
0.06310679611650485, 0.6849315068493147
0.07766990291262135, 0.7316313823163134
0.09223300970873785, 0.759651307596513
0.11893203883495145, 0.7970112079701117
0.11893203883495145, 0.7970112079701117
0.12135922330097086, 0.8717310087173096
0.10679611650485436, 0.9184308841843087
0.10679611650485436, 0.9838107098381066
0.1262135922330097, 1.0305105853051058
0.14563106796116504, 1.058530510585305
0.1699029126213592, 1.0678704856787045
0.19174757281553395, 1.0958904109589036
0.2111650485436893, 1.0958904109589036
0.23300970873786406, 1.1052303860523036
0.24999999999999997, 1.1239103362391032
0.2378640776699029, 1.1799501867995015
0.21844660194174756, 1.1799501867995015
0.1966019417475728, 1.198630136986301
0.17961165048543687, 1.198630136986301
0.16504854368932037, 1.2266500622665002
0.14320388349514562, 1.2266500622665002
0.1262135922330097, 1.2453300124532998
0.10194174757281553, 1.2640099626400993
0.0849514563106796, 1.273349937733499
0.06796116504854369, 1.282689912826899
0.05339805825242718, 1.3293897882938976
0.038834951456310676, 1.3574097135740968
0.02427184466019417, 1.3760896637608964
0.014563106796116504, 1.4321295143212946
0.0048543689320388345, 1.4881693648816934
